1763595388498,hunter,71904,Van,emf,0,0,INIT,Ella
1763595388527,hunter,71904,Van,emf,1,0,MOVE,Hallway
1763595388531,hunter,71904,Hallway,emf,0,1,RETURN_START,start
1763595388545,hunter,71904,Hallway,emf,0,1,MOVE,Van
1763595388549,hunter,71904,Van,emf,0,1,RETURN_COMPLETE,complete
1763595388553,hunter,71904,,orbs,0,1,SWAP,emf->orbs
1763595388568,hunter,71904,Van,orbs,1,1,MOVE,Hallway
1763595388570,hunter,71904,Hallway,orbs,0,2,EVIDENCE,orbs
1763595388575,hunter,71904,Hallway,orbs,0,2,RETURN_START,start
1763595388590,hunter,71904,Hallway,orbs,0,2,MOVE,Van
1763595388595,hunter,71904,Van,orbs,0,2,RETURN_COMPLETE,complete
1763595388598,hunter,71904,,radio,0,2,SWAP,orbs->radio
1763595388627,hunter,71904,Van,radio,1,2,MOVE,Hallway
1763595388634,hunter,71904,Hallway,radio,0,3,MOVE,Boy's Bedroom
1763595388637,hunter,71904,Boy's Bedroom,radio,1,3,MOVE,Hallway
1763595388640,hunter,71904,Hallway,radio,0,4,RETURN_START,start
1763595388664,hunter,71904,Hallway,radio,0,4,MOVE,Boy's Bedroom
1763595388667,hunter,71904,Boy's Bedroom,radio,0,4,MOVE,Hallway
1763595388680,hunter,71904,Hallway,radio,0,4,MOVE,Van
1763595388683,hunter,71904,Van,radio,0,4,RETURN_COMPLETE,complete
1763595388686,hunter,71904,,temp,0,4,SWAP,radio->temp
1763595388740,hunter,71904,Van,temp,1,4,MOVE,Hallway
1763595388742,hunter,71904,Hallway,temp,0,5,RETURN_START,start
1763595388757,hunter,71904,Hallway,temp,0,5,MOVE,Van
1763595388760,hunter,71904,Van,temp,0,5,RETURN_COMPLETE,complete
1763595388763,hunter,71904,,prints,0,5,SWAP,temp->prints
1763595388766,hunter,71904,Van,prints,1,5,MOVE,Hallway
1763595388769,hunter,71904,Hallway,prints,0,6,MOVE,Master Bedroom
1763595388771,hunter,71904,Master Bedroom,prints,1,6,MOVE,Hallway
1763595388775,hunter,71904,Hallway,prints,0,7,MOVE,Van
1763595388781,hunter,71904,Van,prints,1,7,MOVE,Hallway
1763595388786,hunter,71904,Hallway,prints,0,8,RETURN_START,start
1763595388797,hunter,71904,Hallway,prints,0,8,MOVE,Van
1763595388799,hunter,71904,Van,prints,0,8,RETURN_COMPLETE,complete
1763595388802,hunter,71904,,writing,0,8,SWAP,prints->writing
1763595388821,hunter,71904,Van,writing,1,8,MOVE,Hallway
1763595388823,hunter,71904,Hallway,writing,0,9,RETURN_START,start
1763595388827,hunter,71904,Hallway,writing,0,9,MOVE,Van
1763595388831,hunter,71904,Van,writing,0,9,RETURN_COMPLETE,complete
1763595388834,hunter,71904,,infrared,0,9,SWAP,writing->infrared
1763595388842,hunter,71904,Van,infrared,1,9,MOVE,Hallway
1763595388845,hunter,71904,Hallway,infrared,0,10,EVIDENCE,infrared
1763595388847,hunter,71904,Hallway,infrared,0,10,RETURN_START,start
1763595388876,hunter,71904,Hallway,infrared,0,10,MOVE,Van
1763595388879,hunter,71904,Van,infrared,0,10,RETURN_COMPLETE,complete
1763595388883,hunter,71904,Van,infrared,0,10,EXIT,evidence
1763595625962,hunter,71904,Van,emf,0,0,INIT,Ella
1763595625974,hunter,71904,Van,emf,1,0,MOVE,Hallway
1763595625977,hunter,71904,Hallway,emf,0,1,EVIDENCE,emf
1763595625980,hunter,71904,Hallway,emf,0,1,RETURN_START,start
1763595625991,hunter,71904,Hallway,emf,0,1,MOVE,Van
1763595625994,hunter,71904,Van,emf,0,1,RETURN_COMPLETE,complete
1763595625996,hunter,71904,,orbs,0,1,SWAP,emf->orbs
1763595626007,hunter,71904,Van,orbs,1,1,MOVE,Hallway
1763595626023,hunter,71904,Hallway,orbs,0,2,MOVE,Boy's Bedroom
1763595626025,hunter,71904,Boy's Bedroom,orbs,1,2,MOVE,Hallway
1763595626031,hunter,71904,Hallway,orbs,0,3,MOVE,Kitchen
1763595626033,hunter,71904,Kitchen,orbs,1,3,MOVE,Hallway
1763595626052,hunter,71904,Hallway,orbs,0,4,MOVE,Bathroom
1763595626054,hunter,71904,Bathroom,orbs,1,4,MOVE,Hallway
1763595626091,hunter,71904,Hallway,orbs,0,5,MOVE,Kitchen
1763595626093,hunter,71904,Kitchen,orbs,1,5,MOVE,Garage
1763595626096,hunter,71904,Garage,orbs,2,5,MOVE,Utility Room
1763595626098,hunter,71904,Utility Room,orbs,3,5,MOVE,Garage
1763595626100,hunter,71904,Garage,orbs,4,5,MOVE,Utility Room
1763595626104,hunter,71904,Utility Room,orbs,5,5,MOVE,Garage
1763595626106,hunter,71904,Garage,orbs,6,5,MOVE,Kitchen
1763595626135,hunter,71904,Kitchen,orbs,7,5,MOVE,Hallway
1763595626139,hunter,71904,Hallway,orbs,0,6,MOVE,Master Bedroom
1763595626186,hunter,71904,Master Bedroom,orbs,1,6,MOVE,Hallway
1763595626188,hunter,71904,Hallway,orbs,2,6,MOVE,Van
1763595626190,hunter,71904,Van,orbs,3,6,MOVE,Hallway
1763595626219,hunter,71904,Hallway,orbs,4,6,MOVE,Van
1763595626222,hunter,71904,Van,orbs,5,6,MOVE,Hallway
1763595626232,hunter,71904,Hallway,orbs,6,6,MOVE,Bathroom
1763595626235,hunter,71904,Bathroom,orbs,7,6,MOVE,Hallway
1763595626260,hunter,71904,Hallway,orbs,8,6,MOVE,Basement
1763595626263,hunter,71904,Basement,orbs,9,6,MOVE,Basement Hallway
1763595626265,hunter,71904,Basement Hallway,orbs,10,6,MOVE,Basement
1763595626276,hunter,71904,Basement,orbs,11,6,MOVE,Hallway
1763595626285,hunter,71904,Hallway,orbs,12,6,MOVE,Bathroom
1763595626287,hunter,71904,Bathroom,orbs,13,6,MOVE,Hallway
1763595626290,hunter,71904,Hallway,orbs,14,6,MOVE,Master Bedroom
1763595626300,hunter,71904,Master Bedroom,orbs,15,6,EXIT,bored
1763595627930,hunter,71904,Van,emf,0,0,INIT,Ella
1763595627943,hunter,71904,Van,emf,1,0,MOVE,Hallway
1763595628012,hunter,71904,Hallway,emf,2,0,MOVE,Kitchen
1763595628017,hunter,71904,Kitchen,emf,3,0,MOVE,Garage
1763595628019,hunter,71904,Garage,emf,4,0,MOVE,Utility Room
1763595628022,hunter,71904,Utility Room,emf,5,0,MOVE,Garage
1763595628024,hunter,71904,Garage,emf,6,0,MOVE,Utility Room
1763595628028,hunter,71904,Utility Room,emf,7,0,RETURN_START,start
1763595628031,hunter,71904,Utility Room,emf,7,0,MOVE,Garage
1763595628033,hunter,71904,Garage,emf,7,0,MOVE,Utility Room
1763595628036,hunter,71904,Utility Room,emf,7,0,MOVE,Garage
1763595628041,hunter,71904,Garage,emf,7,0,MOVE,Kitchen
1763595628049,hunter,71904,Kitchen,emf,7,0,MOVE,Hallway
1763595628053,hunter,71904,Hallway,emf,7,0,MOVE,Van
1763595628055,hunter,71904,Van,emf,7,0,RETURN_COMPLETE,complete
1763595628058,hunter,71904,,orbs,7,0,SWAP,emf->orbs
1763595628076,hunter,71904,Van,orbs,8,0,MOVE,Hallway
1763595628079,hunter,71904,Hallway,orbs,0,1,MOVE,Kitchen
1763595628082,hunter,71904,Kitchen,orbs,1,1,MOVE,Living Room
1763595628088,hunter,71904,Living Room,orbs,2,1,MOVE,Kitchen
1763595628091,hunter,71904,Kitchen,orbs,3,1,MOVE,Garage
